system_dacs,tot_energy_dacs,M1,M2,heteroatom_dacs,basic_cavity_dacs,cavity,cavity_v2,cavity_3,M1_cavity,cavity_4,M2_cavity,system_sacs_pristine,tot_energy_sacs_pristine,heteroatom_sacs_pristine,basic_cavity_sacs_pristine,system_x,tot_energy_M1,system_y,tot_energy_M2,Eint
Au_Fe_N_din4_x2_c2_a,-630.105,Au,Fe,N,din4,N_din4_x2_c2_a,N_din4_x2_c2_a,2,Au_N_din4_x2_c2_a,din4_x2,Fe_N_din4_x2_c2_a,N_din4_x2_c2_a,-617.773,N,din4,Au_N_din4_x2_c2_a,-622.997,Fe_N_din4_x2_c2_a,-627.008,2.126999999999839
Cd_Fe_N_din4_x2_c2_a,-628.416,Cd,Fe,N,din4,N_din4_x2_c2_a,N_din4_x2_c2_a,2,Cd_N_din4_x2_c2_a,din4_x2,Fe_N_din4_x2_c2_a,N_din4_x2_c2_a,-617.773,N,din4,Cd_N_din4_x2_c2_a,-622.143,Fe_N_din4_x2_c2_a,-627.008,2.961999999999989
Co_Fe_N_din4_x2_c2_a,-637.379,Co,Fe,N,din4,N_din4_x2_c2_a,N_din4_x2_c2_a,2,Co_N_din4_x2_c2_a,din4_x2,Fe_N_din4_x2_c2_a,N_din4_x2_c2_a,-617.773,N,din4,Co_N_din4_x2_c2_a,-625.556,Fe_N_din4_x2_c2_a,-627.008,-2.5879999999999654
Cu_Fe_N_din4_x2_c2_a,-632.219,Cu,Fe,N,din4,N_din4_x2_c2_a,N_din4_x2_c2_a,2,Cu_N_din4_x2_c2_a,din4_x2,Fe_N_din4_x2_c2_a,N_din4_x2_c2_a,-617.773,N,din4,Cu_N_din4_x2_c2_a,-624.249,Fe_N_din4_x2_c2_a,-627.008,1.2649999999998727
Fe_Fe_N_din4_x2_c2_a,-638.733,Fe,Fe,N,din4,N_din4_x2_c2_a,N_din4_x2_c2_a,2,Fe_N_din4_x2_c2_a,din4_x2,Fe_N_din4_x2_c2_a,N_din4_x2_c2_a,-617.773,N,din4,Fe_N_din4_x2_c2_a,-627.008,Fe_N_din4_x2_c2_a,-627.008,-2.4899999999997817
Ir_Fe_N_din4_x2_c2_a,-638.496,Ir,Fe,N,din4,N_din4_x2_c2_a,N_din4_x2_c2_a,2,Ir_N_din4_x2_c2_a,din4_x2,Fe_N_din4_x2_c2_a,N_din4_x2_c2_a,-617.773,N,din4,Ir_N_din4_x2_c2_a,-627.789,Fe_N_din4_x2_c2_a,-627.008,-1.47199999999998
Ni_Fe_N_din4_x2_c2_a,-635.364,Ni,Fe,N,din4,N_din4_x2_c2_a,N_din4_x2_c2_a,2,Ni_N_din4_x2_c2_a,din4_x2,Fe_N_din4_x2_c2_a,N_din4_x2_c2_a,-617.773,N,din4,Ni_N_din4_x2_c2_a,-626.025,Fe_N_din4_x2_c2_a,-627.008,-0.10400000000015552
Os_Fe_N_din4_x2_c2_a,-640.423,Os,Fe,N,din4,N_din4_x2_c2_a,N_din4_x2_c2_a,2,Os_N_din4_x2_c2_a,din4_x2,Fe_N_din4_x2_c2_a,N_din4_x2_c2_a,-617.773,N,din4,Os_N_din4_x2_c2_a,-629.451,Fe_N_din4_x2_c2_a,-627.008,-1.7369999999998527
Pd_Fe_N_din4_x2_c2_a,-634.256,Pd,Fe,N,din4,N_din4_x2_c2_a,N_din4_x2_c2_a,2,Pd_N_din4_x2_c2_a,din4_x2,Fe_N_din4_x2_c2_a,N_din4_x2_c2_a,-617.773,N,din4,Pd_N_din4_x2_c2_a,-623.206,Fe_N_din4_x2_c2_a,-627.008,-1.8149999999999409
Pt_Fe_N_din4_x2_c2_a,-635.454,Pt,Fe,N,din4,N_din4_x2_c2_a,N_din4_x2_c2_a,2,Pt_N_din4_x2_c2_a,din4_x2,Fe_N_din4_x2_c2_a,N_din4_x2_c2_a,-617.773,N,din4,Pt_N_din4_x2_c2_a,-625.271,Fe_N_din4_x2_c2_a,-627.008,-0.9479999999998654
Rh_Fe_N_din4_x2_c2_a,-637.165,Rh,Fe,N,din4,N_din4_x2_c2_a,N_din4_x2_c2_a,2,Rh_N_din4_x2_c2_a,din4_x2,Fe_N_din4_x2_c2_a,N_din4_x2_c2_a,-617.773,N,din4,Rh_N_din4_x2_c2_a,-625.714,Fe_N_din4_x2_c2_a,-627.008,-2.216000000000008
Ru_Fe_N_din4_x2_c2_a,-638.799,Ru,Fe,N,din4,N_din4_x2_c2_a,N_din4_x2_c2_a,2,Ru_N_din4_x2_c2_a,din4_x2,Fe_N_din4_x2_c2_a,N_din4_x2_c2_a,-617.773,N,din4,Ru_N_din4_x2_c2_a,-626.477,Fe_N_din4_x2_c2_a,-627.008,-3.0870000000001028
Zn_Fe_N_din4_x2_c2_a,-629.797,Zn,Fe,N,din4,N_din4_x2_c2_a,N_din4_x2_c2_a,2,Zn_N_din4_x2_c2_a,din4_x2,Fe_N_din4_x2_c2_a,N_din4_x2_c2_a,-617.773,N,din4,Zn_N_din4_x2_c2_a,-623.087,Fe_N_din4_x2_c2_a,-627.008,2.5249999999998636
Ag_Fe_N_din4_x2_c2_a_v2,-630.192,Ag,Fe,N,din4,N_din4_x2_c2_a,N_din4_x2_c2_a_v2,2,Ag_N_din4_x2_c2_a_v2,din4_x2,Fe_N_din4_x2_c2_a_v2,N_din4_x2_c2_a,-617.773,N,din4,Ag_N_din4_x2_c2_a_v2,-622.646,Fe_N_din4_x2_c2_a_v2,-629.032,3.7129999999998518
Au_Fe_N_din4_x2_c2_a_v2,-631.663,Au,Fe,N,din4,N_din4_x2_c2_a,N_din4_x2_c2_a_v2,2,Au_N_din4_x2_c2_a_v2,din4_x2,Fe_N_din4_x2_c2_a_v2,N_din4_x2_c2_a,-617.773,N,din4,Au_N_din4_x2_c2_a_v2,-622.997,Fe_N_din4_x2_c2_a_v2,-629.032,2.592999999999847
Cd_Fe_N_din4_x2_c2_a_v2,-627.497,Cd,Fe,N,din4,N_din4_x2_c2_a,N_din4_x2_c2_a_v2,2,Cd_N_din4_x2_c2_a_v2,din4_x2,Fe_N_din4_x2_c2_a_v2,N_din4_x2_c2_a,-617.773,N,din4,Cd_N_din4_x2_c2_a_v2,-622.143,Fe_N_din4_x2_c2_a_v2,-629.032,5.905000000000086
Co_Fe_N_din4_x2_c2_a_v2,-637.54,Co,Fe,N,din4,N_din4_x2_c2_a,N_din4_x2_c2_a_v2,2,Co_N_din4_x2_c2_a_v2,din4_x2,Fe_N_din4_x2_c2_a_v2,N_din4_x2_c2_a,-617.773,N,din4,Co_N_din4_x2_c2_a_v2,-627.243,Fe_N_din4_x2_c2_a_v2,-629.032,0.9619999999999891
Cu_Fe_N_din4_x2_c2_a_v2,-632.766,Cu,Fe,N,din4,N_din4_x2_c2_a,N_din4_x2_c2_a_v2,2,Cu_N_din4_x2_c2_a_v2,din4_x2,Fe_N_din4_x2_c2_a_v2,N_din4_x2_c2_a,-617.773,N,din4,Cu_N_din4_x2_c2_a_v2,-624.249,Fe_N_din4_x2_c2_a_v2,-629.032,2.7420000000000755
Fe_Fe_N_din4_x2_c2_a_v2,-638.661,Fe,Fe,N,din4,N_din4_x2_c2_a,N_din4_x2_c2_a_v2,2,Fe_N_din4_x2_c2_a_v2,din4_x2,Fe_N_din4_x2_c2_a_v2,N_din4_x2_c2_a,-617.773,N,din4,Fe_N_din4_x2_c2_a_v2,-629.032,Fe_N_din4_x2_c2_a_v2,-629.032,1.6300000000001091
Ir_Fe_N_din4_x2_c2_a_v2,-638.798,Ir,Fe,N,din4,N_din4_x2_c2_a,N_din4_x2_c2_a_v2,2,Ir_N_din4_x2_c2_a_v2,din4_x2,Fe_N_din4_x2_c2_a_v2,N_din4_x2_c2_a,-617.773,N,din4,Ir_N_din4_x2_c2_a_v2,-629.26,Fe_N_din4_x2_c2_a_v2,-629.032,1.7210000000001173
Ni_Fe_N_din4_x2_c2_a_v2,-635.794,Ni,Fe,N,din4,N_din4_x2_c2_a,N_din4_x2_c2_a_v2,2,Ni_N_din4_x2_c2_a_v2,din4_x2,Fe_N_din4_x2_c2_a_v2,N_din4_x2_c2_a,-617.773,N,din4,Ni_N_din4_x2_c2_a_v2,-626.024,Fe_N_din4_x2_c2_a_v2,-629.032,1.4890000000000327
Os_Fe_N_din4_x2_c2_a_v2,-640.388,Os,Fe,N,din4,N_din4_x2_c2_a,N_din4_x2_c2_a_v2,2,Os_N_din4_x2_c2_a_v2,din4_x2,Fe_N_din4_x2_c2_a_v2,N_din4_x2_c2_a,-617.773,N,din4,Os_N_din4_x2_c2_a_v2,-630.442,Fe_N_din4_x2_c2_a_v2,-629.032,1.3129999999999882
Pd_Fe_N_din4_x2_c2_a_v2,-634.531,Pd,Fe,N,din4,N_din4_x2_c2_a,N_din4_x2_c2_a_v2,2,Pd_N_din4_x2_c2_a_v2,din4_x2,Fe_N_din4_x2_c2_a_v2,N_din4_x2_c2_a,-617.773,N,din4,Pd_N_din4_x2_c2_a_v2,-626.34,Fe_N_din4_x2_c2_a_v2,-629.032,3.0679999999999836
Pt_Fe_N_din4_x2_c2_a_v2,-636.227,Pt,Fe,N,din4,N_din4_x2_c2_a,N_din4_x2_c2_a_v2,2,Pt_N_din4_x2_c2_a_v2,din4_x2,Fe_N_din4_x2_c2_a_v2,N_din4_x2_c2_a,-617.773,N,din4,Pt_N_din4_x2_c2_a_v2,-627.51,Fe_N_din4_x2_c2_a_v2,-629.032,2.54200000000003
Rh_Fe_N_din4_x2_c2_a_v2,-637.045,Rh,Fe,N,din4,N_din4_x2_c2_a,N_din4_x2_c2_a_v2,2,Rh_N_din4_x2_c2_a_v2,din4_x2,Fe_N_din4_x2_c2_a_v2,N_din4_x2_c2_a,-617.773,N,din4,Rh_N_din4_x2_c2_a_v2,-628.015,Fe_N_din4_x2_c2_a_v2,-629.032,2.229000000000042
Ru_Fe_N_din4_x2_c2_a_v2,-638.506,Ru,Fe,N,din4,N_din4_x2_c2_a,N_din4_x2_c2_a_v2,2,Ru_N_din4_x2_c2_a_v2,din4_x2,Fe_N_din4_x2_c2_a_v2,N_din4_x2_c2_a,-617.773,N,din4,Ru_N_din4_x2_c2_a_v2,-629.278,Fe_N_din4_x2_c2_a_v2,-629.032,2.0310000000000628
Zn_Fe_N_din4_x2_c2_a_v2,-629.374,Zn,Fe,N,din4,N_din4_x2_c2_a,N_din4_x2_c2_a_v2,2,Zn_N_din4_x2_c2_a_v2,din4_x2,Fe_N_din4_x2_c2_a_v2,N_din4_x2_c2_a,-617.773,N,din4,Zn_N_din4_x2_c2_a_v2,-623.087,Fe_N_din4_x2_c2_a_v2,-629.032,4.972000000000094
Ag_Fe_N_din4_x2_c2_b,-628.51,Ag,Fe,N,din4,N_din4_x2_c2_b,N_din4_x2_c2_b,2,Ag_N_din4_x2_c2_b,din4_x2,Fe_N_din4_x2_c2_b,N_din4_x2_c2_b,-616.48,N,din4,Ag_N_din4_x2_c2_b,-621.487,Fe_N_din4_x2_c2_b,-626.094,2.591000000000008
Au_Fe_N_din4_x2_c2_b,-630.575,Au,Fe,N,din4,N_din4_x2_c2_b,N_din4_x2_c2_b,2,Au_N_din4_x2_c2_b,din4_x2,Fe_N_din4_x2_c2_b,N_din4_x2_c2_b,-616.48,N,din4,Au_N_din4_x2_c2_b,-622.338,Fe_N_din4_x2_c2_b,-626.094,1.3769999999999527
Cd_Fe_N_din4_x2_c2_b,-626.973,Cd,Fe,N,din4,N_din4_x2_c2_b,N_din4_x2_c2_b,2,Cd_N_din4_x2_c2_b,din4_x2,Fe_N_din4_x2_c2_b,N_din4_x2_c2_b,-616.48,N,din4,Cd_N_din4_x2_c2_b,-620.581,Fe_N_din4_x2_c2_b,-626.094,3.2220000000000937
Co_Fe_N_din4_x2_c2_b,-637.336,Co,Fe,N,din4,N_din4_x2_c2_b,N_din4_x2_c2_b,2,Co_N_din4_x2_c2_b,din4_x2,Fe_N_din4_x2_c2_b,N_din4_x2_c2_b,-616.48,N,din4,Co_N_din4_x2_c2_b,-624.816,Fe_N_din4_x2_c2_b,-626.094,-2.905999999999949
Cu_Fe_N_din4_x2_c2_b,-631.009,Cu,Fe,N,din4,N_din4_x2_c2_b,N_din4_x2_c2_b,2,Cu_N_din4_x2_c2_b,din4_x2,Fe_N_din4_x2_c2_b,N_din4_x2_c2_b,-616.48,N,din4,Cu_N_din4_x2_c2_b,-623.034,Fe_N_din4_x2_c2_b,-626.094,1.63900000000001
Fe_Fe_N_din4_x2_c2_b,-638.422,Fe,Fe,N,din4,N_din4_x2_c2_b,N_din4_x2_c2_b,2,Fe_N_din4_x2_c2_b,din4_x2,Fe_N_din4_x2_c2_b,N_din4_x2_c2_b,-616.48,N,din4,Fe_N_din4_x2_c2_b,-626.094,Fe_N_din4_x2_c2_b,-626.094,-2.713999999999942
Ir_Fe_N_din4_x2_c2_b,-638.506,Ir,Fe,N,din4,N_din4_x2_c2_b,N_din4_x2_c2_b,2,Ir_N_din4_x2_c2_b,din4_x2,Fe_N_din4_x2_c2_b,N_din4_x2_c2_b,-616.48,N,din4,Ir_N_din4_x2_c2_b,-627.362,Fe_N_din4_x2_c2_b,-626.094,-1.529999999999859
Ni_Fe_N_din4_x2_c2_b,-635.316,Ni,Fe,N,din4,N_din4_x2_c2_b,N_din4_x2_c2_b,2,Ni_N_din4_x2_c2_b,din4_x2,Fe_N_din4_x2_c2_b,N_din4_x2_c2_b,-616.48,N,din4,Ni_N_din4_x2_c2_b,-623.102,Fe_N_din4_x2_c2_b,-626.094,-2.6000000000000227
Os_Fe_N_din4_x2_c2_b,-640.088,Os,Fe,N,din4,N_din4_x2_c2_b,N_din4_x2_c2_b,2,Os_N_din4_x2_c2_b,din4_x2,Fe_N_din4_x2_c2_b,N_din4_x2_c2_b,-616.48,N,din4,Os_N_din4_x2_c2_b,-629.254,Fe_N_din4_x2_c2_b,-626.094,-1.2199999999999136
Pd_Fe_N_din4_x2_c2_b,-634.287,Pd,Fe,N,din4,N_din4_x2_c2_b,N_din4_x2_c2_b,2,Pd_N_din4_x2_c2_b,din4_x2,Fe_N_din4_x2_c2_b,N_din4_x2_c2_b,-616.48,N,din4,Pd_N_din4_x2_c2_b,-622.01,Fe_N_din4_x2_c2_b,-626.094,-2.663000000000011
Pt_Fe_N_din4_x2_c2_b,-635.723,Pt,Fe,N,din4,N_din4_x2_c2_b,N_din4_x2_c2_b,2,Pt_N_din4_x2_c2_b,din4_x2,Fe_N_din4_x2_c2_b,N_din4_x2_c2_b,-616.48,N,din4,Pt_N_din4_x2_c2_b,-624.919,Fe_N_din4_x2_c2_b,-626.094,-1.1899999999999409
Rh_Fe_N_din4_x2_c2_b,-637.071,Rh,Fe,N,din4,N_din4_x2_c2_b,N_din4_x2_c2_b,2,Rh_N_din4_x2_c2_b,din4_x2,Fe_N_din4_x2_c2_b,N_din4_x2_c2_b,-616.48,N,din4,Rh_N_din4_x2_c2_b,-624.264,Fe_N_din4_x2_c2_b,-626.094,-3.19299999999987
Ru_Fe_N_din4_x2_c2_b,-638.4,Ru,Fe,N,din4,N_din4_x2_c2_b,N_din4_x2_c2_b,2,Ru_N_din4_x2_c2_b,din4_x2,Fe_N_din4_x2_c2_b,N_din4_x2_c2_b,-616.48,N,din4,Ru_N_din4_x2_c2_b,-626.91,Fe_N_din4_x2_c2_b,-626.094,-1.87600000000009
Zn_Fe_N_din4_x2_c2_b,-628.469,Zn,Fe,N,din4,N_din4_x2_c2_b,N_din4_x2_c2_b,2,Zn_N_din4_x2_c2_b,din4_x2,Fe_N_din4_x2_c2_b,N_din4_x2_c2_b,-616.48,N,din4,Zn_N_din4_x2_c2_b,-621.687,Fe_N_din4_x2_c2_b,-626.094,2.8319999999999936
Ag_Fe_N_din4_x2_c2_b_v2,-629.949,Ag,Fe,N,din4,N_din4_x2_c2_b,N_din4_x2_c2_b_v2,2,Ag_N_din4_x2_c2_b_v2,din4_x2,Fe_N_din4_x2_c2_b_v2,N_din4_x2_c2_b,-616.48,N,din4,Ag_N_din4_x2_c2_b_v2,-621.487,Fe_N_din4_x2_c2_b_v2,-628.016,3.0739999999998417
Au_Fe_N_din4_x2_c2_b_v2,-631.259,Au,Fe,N,din4,N_din4_x2_c2_b,N_din4_x2_c2_b_v2,2,Au_N_din4_x2_c2_b_v2,din4_x2,Fe_N_din4_x2_c2_b_v2,N_din4_x2_c2_b,-616.48,N,din4,Au_N_din4_x2_c2_b_v2,-622.337,Fe_N_din4_x2_c2_b_v2,-628.016,2.613999999999919
Cd_Fe_N_din4_x2_c2_b_v2,-627.677,Cd,Fe,N,din4,N_din4_x2_c2_b,N_din4_x2_c2_b_v2,2,Cd_N_din4_x2_c2_b_v2,din4_x2,Fe_N_din4_x2_c2_b_v2,N_din4_x2_c2_b,-616.48,N,din4,Cd_N_din4_x2_c2_b_v2,-620.58,Fe_N_din4_x2_c2_b_v2,-628.016,4.438999999999851
Co_Fe_N_din4_x2_c2_b_v2,-637.41,Co,Fe,N,din4,N_din4_x2_c2_b,N_din4_x2_c2_b_v2,2,Co_N_din4_x2_c2_b_v2,din4_x2,Fe_N_din4_x2_c2_b_v2,N_din4_x2_c2_b,-616.48,N,din4,Co_N_din4_x2_c2_b_v2,-626.453,Fe_N_din4_x2_c2_b_v2,-628.016,0.5790000000000646
Cu_Fe_N_din4_x2_c2_b_v2,-632.51,Cu,Fe,N,din4,N_din4_x2_c2_b,N_din4_x2_c2_b_v2,2,Cu_N_din4_x2_c2_b_v2,din4_x2,Fe_N_din4_x2_c2_b_v2,N_din4_x2_c2_b,-616.48,N,din4,Cu_N_din4_x2_c2_b_v2,-623.033,Fe_N_din4_x2_c2_b_v2,-628.016,2.058999999999969
Fe_Fe_N_din4_x2_c2_b_v2,-638.421,Fe,Fe,N,din4,N_din4_x2_c2_b,N_din4_x2_c2_b_v2,2,Fe_N_din4_x2_c2_b_v2,din4_x2,Fe_N_din4_x2_c2_b_v2,N_din4_x2_c2_b,-616.48,N,din4,Fe_N_din4_x2_c2_b_v2,-628.016,Fe_N_din4_x2_c2_b_v2,-628.016,1.1309999999998581
Ir_Fe_N_din4_x2_c2_b_v2,-638.552,Ir,Fe,N,din4,N_din4_x2_c2_b,N_din4_x2_c2_b_v2,2,Ir_N_din4_x2_c2_b_v2,din4_x2,Fe_N_din4_x2_c2_b_v2,N_din4_x2_c2_b,-616.48,N,din4,Ir_N_din4_x2_c2_b_v2,-628.58,Fe_N_din4_x2_c2_b_v2,-628.016,1.5639999999998508
Ni_Fe_N_din4_x2_c2_b_v2,-635.709,Ni,Fe,N,din4,N_din4_x2_c2_b,N_din4_x2_c2_b_v2,2,Ni_N_din4_x2_c2_b_v2,din4_x2,Fe_N_din4_x2_c2_b_v2,N_din4_x2_c2_b,-616.48,N,din4,Ni_N_din4_x2_c2_b_v2,-625.165,Fe_N_din4_x2_c2_b_v2,-628.016,0.9920000000000755
Os_Fe_N_din4_x2_c2_b_v2,-639.93,Os,Fe,N,din4,N_din4_x2_c2_b,N_din4_x2_c2_b_v2,2,Os_N_din4_x2_c2_b_v2,din4_x2,Fe_N_din4_x2_c2_b_v2,N_din4_x2_c2_b,-616.48,N,din4,Os_N_din4_x2_c2_b_v2,-630.32,Fe_N_din4_x2_c2_b_v2,-628.016,1.9260000000001583
Pd_Fe_N_din4_x2_c2_b_v2,-634.513,Pd,Fe,N,din4,N_din4_x2_c2_b,N_din4_x2_c2_b_v2,2,Pd_N_din4_x2_c2_b_v2,din4_x2,Fe_N_din4_x2_c2_b_v2,N_din4_x2_c2_b,-616.48,N,din4,Pd_N_din4_x2_c2_b_v2,-625.534,Fe_N_din4_x2_c2_b_v2,-628.016,2.5570000000000164
Pt_Fe_N_din4_x2_c2_b_v2,-635.975,Pt,Fe,N,din4,N_din4_x2_c2_b,N_din4_x2_c2_b_v2,2,Pt_N_din4_x2_c2_b_v2,din4_x2,Fe_N_din4_x2_c2_b_v2,N_din4_x2_c2_b,-616.48,N,din4,Pt_N_din4_x2_c2_b_v2,-626.811,Fe_N_din4_x2_c2_b_v2,-628.016,2.372000000000071
Rh_Fe_N_din4_x2_c2_b_v2,-633.473,Rh,Fe,N,din4,N_din4_x2_c2_b,N_din4_x2_c2_b_v2,2,Rh_N_din4_x2_c2_b_v2,din4_x2,Fe_N_din4_x2_c2_b_v2,N_din4_x2_c2_b,-616.48,N,din4,Rh_N_din4_x2_c2_b_v2,-627.16,Fe_N_din4_x2_c2_b_v2,-628.016,5.222999999999956
Ru_Fe_N_din4_x2_c2_b_v2,-638.257,Ru,Fe,N,din4,N_din4_x2_c2_b,N_din4_x2_c2_b_v2,2,Ru_N_din4_x2_c2_b_v2,din4_x2,Fe_N_din4_x2_c2_b_v2,N_din4_x2_c2_b,-616.48,N,din4,Ru_N_din4_x2_c2_b_v2,-628.333,Fe_N_din4_x2_c2_b_v2,-628.016,1.6119999999998527
Zn_Fe_N_din4_x2_c2_b_v2,-629.175,Zn,Fe,N,din4,N_din4_x2_c2_b,N_din4_x2_c2_b_v2,2,Zn_N_din4_x2_c2_b_v2,din4_x2,Fe_N_din4_x2_c2_b_v2,N_din4_x2_c2_b,-616.48,N,din4,Zn_N_din4_x2_c2_b_v2,-621.686,Fe_N_din4_x2_c2_b_v2,-628.016,4.0470000000000255
Ag_Fe_N_din4_x2_c2_c,-629.154,Ag,Fe,N,din4,N_din4_x2_c2_c,N_din4_x2_c2_c,2,Ag_N_din4_x2_c2_c,din4_x2,Fe_N_din4_x2_c2_c,N_din4_x2_c2_c,-616.943,N,din4,Ag_N_din4_x2_c2_c,-620.846,Fe_N_din4_x2_c2_c,-627.765,2.51400000000001
Au_Fe_N_din4_x2_c2_c,-629.845,Au,Fe,N,din4,N_din4_x2_c2_c,N_din4_x2_c2_c,2,Au_N_din4_x2_c2_c,din4_x2,Fe_N_din4_x2_c2_c,N_din4_x2_c2_c,-616.943,N,din4,Au_N_din4_x2_c2_c,-621.463,Fe_N_din4_x2_c2_c,-627.765,2.439999999999941
Cd_Fe_N_din4_x2_c2_c,-628.435,Cd,Fe,N,din4,N_din4_x2_c2_c,N_din4_x2_c2_c,2,Cd_N_din4_x2_c2_c,din4_x2,Fe_N_din4_x2_c2_c,N_din4_x2_c2_c,-616.943,N,din4,Cd_N_din4_x2_c2_c,-620.298,Fe_N_din4_x2_c2_c,-627.765,2.685000000000059
Co_Fe_N_din4_x2_c2_c,-632.627,Co,Fe,N,din4,N_din4_x2_c2_c,N_din4_x2_c2_c,2,Co_N_din4_x2_c2_c,din4_x2,Fe_N_din4_x2_c2_c,N_din4_x2_c2_c,-616.943,N,din4,Co_N_din4_x2_c2_c,-626.023,Fe_N_din4_x2_c2_c,-627.765,4.218000000000075
Cu_Fe_N_din4_x2_c2_c,-629.999,Cu,Fe,N,din4,N_din4_x2_c2_c,N_din4_x2_c2_c,2,Cu_N_din4_x2_c2_c,din4_x2,Fe_N_din4_x2_c2_c,N_din4_x2_c2_c,-616.943,N,din4,Cu_N_din4_x2_c2_c,-623.222,Fe_N_din4_x2_c2_c,-627.765,4.044999999999959
Fe_Fe_N_din4_x2_c2_c,-634.044,Fe,Fe,N,din4,N_din4_x2_c2_c,N_din4_x2_c2_c,2,Fe_N_din4_x2_c2_c,din4_x2,Fe_N_din4_x2_c2_c,N_din4_x2_c2_c,-616.943,N,din4,Fe_N_din4_x2_c2_c,-627.765,Fe_N_din4_x2_c2_c,-627.765,4.542999999999893
Ir_Fe_N_din4_x2_c2_c,-638.798,Ir,Fe,N,din4,N_din4_x2_c2_c,N_din4_x2_c2_c,2,Ir_N_din4_x2_c2_c,din4_x2,Fe_N_din4_x2_c2_c,N_din4_x2_c2_c,-616.943,N,din4,Ir_N_din4_x2_c2_c,-628.325,Fe_N_din4_x2_c2_c,-627.765,0.3490000000000464
Ni_Fe_N_din4_x2_c2_c,-631.322,Ni,Fe,N,din4,N_din4_x2_c2_c,N_din4_x2_c2_c,2,Ni_N_din4_x2_c2_c,din4_x2,Fe_N_din4_x2_c2_c,N_din4_x2_c2_c,-616.943,N,din4,Ni_N_din4_x2_c2_c,-624.381,Fe_N_din4_x2_c2_c,-627.765,3.8810000000000855
Os_Fe_N_din4_x2_c2_c,-640.555,Os,Fe,N,din4,N_din4_x2_c2_c,N_din4_x2_c2_c,2,Os_N_din4_x2_c2_c,din4_x2,Fe_N_din4_x2_c2_c,N_din4_x2_c2_c,-616.943,N,din4,Os_N_din4_x2_c2_c,-630.464,Fe_N_din4_x2_c2_c,-627.765,0.7309999999999945
Pd_Fe_N_din4_x2_c2_c,-634.748,Pd,Fe,N,din4,N_din4_x2_c2_c,N_din4_x2_c2_c,2,Pd_N_din4_x2_c2_c,din4_x2,Fe_N_din4_x2_c2_c,N_din4_x2_c2_c,-616.943,N,din4,Pd_N_din4_x2_c2_c,-624.693,Fe_N_din4_x2_c2_c,-627.765,0.7669999999999391
Pt_Fe_N_din4_x2_c2_c,-636.121,Pt,Fe,N,din4,N_din4_x2_c2_c,N_din4_x2_c2_c,2,Pt_N_din4_x2_c2_c,din4_x2,Fe_N_din4_x2_c2_c,N_din4_x2_c2_c,-616.943,N,din4,Pt_N_din4_x2_c2_c,-626.128,Fe_N_din4_x2_c2_c,-627.765,0.8290000000001783
Rh_Fe_N_din4_x2_c2_c,-637.274,Rh,Fe,N,din4,N_din4_x2_c2_c,N_din4_x2_c2_c,2,Rh_N_din4_x2_c2_c,din4_x2,Fe_N_din4_x2_c2_c,N_din4_x2_c2_c,-616.943,N,din4,Rh_N_din4_x2_c2_c,-626.74,Fe_N_din4_x2_c2_c,-627.765,0.2879999999998972
Ru_Fe_N_din4_x2_c2_c,-638.759,Ru,Fe,N,din4,N_din4_x2_c2_c,N_din4_x2_c2_c,2,Ru_N_din4_x2_c2_c,din4_x2,Fe_N_din4_x2_c2_c,N_din4_x2_c2_c,-616.943,N,din4,Ru_N_din4_x2_c2_c,-628.542,Fe_N_din4_x2_c2_c,-627.765,0.6050000000000182
Zn_Fe_N_din4_x2_c2_c,-628.47,Zn,Fe,N,din4,N_din4_x2_c2_c,N_din4_x2_c2_c,2,Zn_N_din4_x2_c2_c,din4_x2,Fe_N_din4_x2_c2_c,N_din4_x2_c2_c,-616.943,N,din4,Zn_N_din4_x2_c2_c,-622.125,Fe_N_din4_x2_c2_c,-627.765,4.476999999999975
Ag_Fe_N_din4_x2_c2_d,-630.136,Ag,Fe,N,din4,N_din4_x2_c2_d,N_din4_x2_c2_d,2,Ag_N_din4_x2_c2_d,din4_x2,Fe_N_din4_x2_c2_d,N_din4_x2_c2_d,-615.769,N,din4,Ag_N_din4_x2_c2_d,-620.666,Fe_N_din4_x2_c2_d,-627.784,2.5450000000000728
Au_Fe_N_din4_x2_c2_d,-631.36,Au,Fe,N,din4,N_din4_x2_c2_d,N_din4_x2_c2_d,2,Au_N_din4_x2_c2_d,din4_x2,Fe_N_din4_x2_c2_d,N_din4_x2_c2_d,-615.769,N,din4,Au_N_din4_x2_c2_d,-621.461,Fe_N_din4_x2_c2_d,-627.784,2.116000000000099
Cd_Fe_N_din4_x2_c2_d,-628.235,Cd,Fe,N,din4,N_din4_x2_c2_d,N_din4_x2_c2_d,2,Cd_N_din4_x2_c2_d,din4_x2,Fe_N_din4_x2_c2_d,N_din4_x2_c2_d,-615.769,N,din4,Cd_N_din4_x2_c2_d,-619.738,Fe_N_din4_x2_c2_d,-627.784,3.518000000000143
Co_Fe_N_din4_x2_c2_d,-637.653,Co,Fe,N,din4,N_din4_x2_c2_d,N_din4_x2_c2_d,2,Co_N_din4_x2_c2_d,din4_x2,Fe_N_din4_x2_c2_d,N_din4_x2_c2_d,-615.769,N,din4,Co_N_din4_x2_c2_d,-625.489,Fe_N_din4_x2_c2_d,-627.784,-0.1490000000000009
