system_dacs,tot_energy_dacs,M1,M2,heteroatom_dacs,basic_cavity_dacs,cavity,cavity_v2,cavity_3,M1_cavity,cavity_4,M2_cavity,system_sacs_pristine,tot_energy_sacs_pristine,heteroatom_sacs_pristine,basic_cavity_sacs_pristine,Ecoh_m1,Ecoh_m2,E_dft_M1M2,color
Os_Fe_N_din4_x2_c2_c,-640.555,Os,Fe,N,din4,N_din4_x2_c2_c,N_din4_x2_c2_c,2,Os_N_din4_x2_c2_c,din4_x2,Fe_N_din4_x2_c2_c,N_din4_x2_c2_c,-616.943,N,din4,-11.839378,-8.6197175,-3.1529044999999662,red
Pd_Fe_N_din4_x2_c2_c,-634.748,Pd,Fe,N,din4,N_din4_x2_c2_c,N_din4_x2_c2_c,2,Pd_N_din4_x2_c2_c,din4_x2,Fe_N_din4_x2_c2_c,N_din4_x2_c2_c,-616.943,N,din4,-5.79450325,-8.6197175,-3.3907792500000635,red
Pt_Fe_N_din4_x2_c2_c,-636.121,Pt,Fe,N,din4,N_din4_x2_c2_c,N_din4_x2_c2_c,2,Pt_N_din4_x2_c2_c,din4_x2,Fe_N_din4_x2_c2_c,N_din4_x2_c2_c,-616.943,N,din4,-6.8665185,-8.6197175,-3.6917639999999974,red
Rh_Fe_N_din4_x2_c2_c,-637.274,Rh,Fe,N,din4,N_din4_x2_c2_c,N_din4_x2_c2_c,2,Rh_N_din4_x2_c2_c,din4_x2,Fe_N_din4_x2_c2_c,N_din4_x2_c2_c,-616.943,N,din4,-7.850822,-8.6197175,-3.8604605000000163,red
Ru_Fe_N_din4_x2_c2_c,-638.759,Ru,Fe,N,din4,N_din4_x2_c2_c,N_din4_x2_c2_c,2,Ru_N_din4_x2_c2_c,din4_x2,Fe_N_din4_x2_c2_c,N_din4_x2_c2_c,-616.943,N,din4,-9.8124665,-8.6197175,-3.3838160000000315,red
Zn_Fe_N_din4_x2_c2_c,-628.47,Zn,Fe,N,din4,N_din4_x2_c2_c,N_din4_x2_c2_c,2,Zn_N_din4_x2_c2_c,din4_x2,Fe_N_din4_x2_c2_c,N_din4_x2_c2_c,-616.943,N,din4,-1.61724415,-8.6197175,-1.290038350000044,red
Ag_Fe_N_din4_x2_c2_d,-630.136,Ag,Fe,N,din4,N_din4_x2_c2_d,N_din4_x2_c2_d,2,Ag_N_din4_x2_c2_d,din4_x2,Fe_N_din4_x2_c2_d,N_din4_x2_c2_d,-615.769,N,din4,-3.20700575,-8.6197175,-2.5402767499999612,red
Au_Fe_N_din4_x2_c2_d,-631.36,Au,Fe,N,din4,N_din4_x2_c2_d,N_din4_x2_c2_d,2,Au_N_din4_x2_c2_d,din4_x2,Fe_N_din4_x2_c2_d,N_din4_x2_c2_d,-615.769,N,din4,-3.8767095,-8.6197175,-3.0945730000000076,red
Cd_Fe_N_din4_x2_c2_d,-628.235,Cd,Fe,N,din4,N_din4_x2_c2_d,N_din4_x2_c2_d,2,Cd_N_din4_x2_c2_d,din4_x2,Fe_N_din4_x2_c2_d,N_din4_x2_c2_d,-615.769,N,din4,-1.2330587,-8.6197175,-2.613223800000007,red
Co_Fe_N_din4_x2_c2_d,-637.653,Co,Fe,N,din4,N_din4_x2_c2_d,N_din4_x2_c2_d,2,Co_N_din4_x2_c2_d,din4_x2,Fe_N_din4_x2_c2_d,N_din4_x2_c2_d,-615.769,N,din4,-7.3844395,-8.6197175,-5.879843000000015,red
Cu_Fe_N_din4_x2_c2_d,-632.669,Cu,Fe,N,din4,N_din4_x2_c2_d,N_din4_x2_c2_d,2,Cu_N_din4_x2_c2_d,din4_x2,Fe_N_din4_x2_c2_d,N_din4_x2_c2_d,-615.769,N,din4,-4.23458825,-8.6197175,-4.045694249999977,red
Fe_Fe_N_din4_x2_c2_d,-638.806,Fe,Fe,N,din4,N_din4_x2_c2_d,N_din4_x2_c2_d,2,Fe_N_din4_x2_c2_d,din4_x2,Fe_N_din4_x2_c2_d,N_din4_x2_c2_d,-615.769,N,din4,-8.6197175,-8.6197175,-5.797565000000034,red
Ir_Fe_N_din4_x2_c2_d,-638.83,Ir,Fe,N,din4,N_din4_x2_c2_d,N_din4_x2_c2_d,2,Ir_N_din4_x2_c2_d,din4_x2,Fe_N_din4_x2_c2_d,N_din4_x2_c2_d,-615.769,N,din4,-9.56008375,-8.6197175,-4.881198750000035,red
Ni_Fe_N_din4_x2_c2_d,-635.805,Ni,Fe,N,din4,N_din4_x2_c2_d,N_din4_x2_c2_d,2,Ni_N_din4_x2_c2_d,din4_x2,Fe_N_din4_x2_c2_d,N_din4_x2_c2_d,-615.769,N,din4,-5.86878875,-8.6197175,-5.547493749999944,red
Os_Fe_N_din4_x2_c2_d,-640.562,Os,Fe,N,din4,N_din4_x2_c2_d,N_din4_x2_c2_d,2,Os_N_din4_x2_c2_d,din4_x2,Fe_N_din4_x2_c2_d,N_din4_x2_c2_d,-615.769,N,din4,-11.839378,-8.6197175,-4.333904500000006,red
Pd_Fe_N_din4_x2_c2_d,-634.731,Pd,Fe,N,din4,N_din4_x2_c2_d,N_din4_x2_c2_d,2,Pd_N_din4_x2_c2_d,din4_x2,Fe_N_din4_x2_c2_d,N_din4_x2_c2_d,-615.769,N,din4,-5.79450325,-8.6197175,-4.547779249999989,red
Pt_Fe_N_din4_x2_c2_d,-636.11,Pt,Fe,N,din4,N_din4_x2_c2_d,N_din4_x2_c2_d,2,Pt_N_din4_x2_c2_d,din4_x2,Fe_N_din4_x2_c2_d,N_din4_x2_c2_d,-615.769,N,din4,-6.8665185,-8.6197175,-4.854764000000008,red
Rh_Fe_N_din4_x2_c2_d,-637.298,Rh,Fe,N,din4,N_din4_x2_c2_d,N_din4_x2_c2_d,2,Rh_N_din4_x2_c2_d,din4_x2,Fe_N_din4_x2_c2_d,N_din4_x2_c2_d,-615.769,N,din4,-7.850822,-8.6197175,-5.058460499999995,red
Ru_Fe_N_din4_x2_c2_d,-638.773,Ru,Fe,N,din4,N_din4_x2_c2_d,N_din4_x2_c2_d,2,Ru_N_din4_x2_c2_d,din4_x2,Fe_N_din4_x2_c2_d,N_din4_x2_c2_d,-615.769,N,din4,-9.8124665,-8.6197175,-4.57181600000002,red
Zn_Fe_N_din4_x2_c2_d,-628.68,Zn,Fe,N,din4,N_din4_x2_c2_d,N_din4_x2_c2_d,2,Zn_N_din4_x2_c2_d,din4_x2,Fe_N_din4_x2_c2_d,N_din4_x2_c2_d,-615.769,N,din4,-1.61724415,-8.6197175,-2.674038349999945,red
Ag_Fe_N_din4_x2_c2_e,-629.95,Ag,Fe,N,din4,N_din4_x2_c2_e,N_din4_x2_c2_e,2,Ag_N_din4_x2_c2_e,din4_x2,Fe_N_din4_x2_c2_e,N_din4_x2_c2_e,-616.48,N,din4,-3.20700575,-8.6197175,-1.6432767500000267,red
Au_Fe_N_din4_x2_c2_e,-631.259,Au,Fe,N,din4,N_din4_x2_c2_e,N_din4_x2_c2_e,2,Au_N_din4_x2_c2_e,din4_x2,Fe_N_din4_x2_c2_e,N_din4_x2_c2_e,-616.48,N,din4,-3.8767095,-8.6197175,-2.2825729999999957,red
Cd_Fe_N_din4_x2_c2_e,-627.674,Cd,Fe,N,din4,N_din4_x2_c2_e,N_din4_x2_c2_e,2,Cd_N_din4_x2_c2_e,din4_x2,Fe_N_din4_x2_c2_e,N_din4_x2_c2_e,-616.48,N,din4,-1.2330587,-8.6197175,-1.341223799999959,red
Co_Fe_N_din4_x2_c2_e,-637.41,Co,Fe,N,din4,N_din4_x2_c2_e,N_din4_x2_c2_e,2,Co_N_din4_x2_c2_e,din4_x2,Fe_N_din4_x2_c2_e,N_din4_x2_c2_e,-616.48,N,din4,-7.3844395,-8.6197175,-4.925842999999951,red
Cu_Fe_N_din4_x2_c2_e,-632.51,Cu,Fe,N,din4,N_din4_x2_c2_e,N_din4_x2_c2_e,2,Cu_N_din4_x2_c2_e,din4_x2,Fe_N_din4_x2_c2_e,N_din4_x2_c2_e,-616.48,N,din4,-4.23458825,-8.6197175,-3.1756942499999727,red
Fe_Fe_N_din4_x2_c2_e,-638.421,Fe,Fe,N,din4,N_din4_x2_c2_e,N_din4_x2_c2_e,2,Fe_N_din4_x2_c2_e,din4_x2,Fe_N_din4_x2_c2_e,N_din4_x2_c2_e,-616.48,N,din4,-8.6197175,-8.6197175,-4.701565000000031,red
Ir_Fe_N_din4_x2_c2_e,-638.551,Ir,Fe,N,din4,N_din4_x2_c2_e,N_din4_x2_c2_e,2,Ir_N_din4_x2_c2_e,din4_x2,Fe_N_din4_x2_c2_e,N_din4_x2_c2_e,-616.48,N,din4,-9.56008375,-8.6197175,-3.891198750000026,red
Ni_Fe_N_din4_x2_c2_e,-635.709,Ni,Fe,N,din4,N_din4_x2_c2_e,N_din4_x2_c2_e,2,Ni_N_din4_x2_c2_e,din4_x2,Fe_N_din4_x2_c2_e,N_din4_x2_c2_e,-616.48,N,din4,-5.86878875,-8.6197175,-4.740493749999928,red
Os_Fe_N_din4_x2_c2_e,-639.929,Os,Fe,N,din4,N_din4_x2_c2_e,N_din4_x2_c2_e,2,Os_N_din4_x2_c2_e,din4_x2,Fe_N_din4_x2_c2_e,N_din4_x2_c2_e,-616.48,N,din4,-11.839378,-8.6197175,-2.9899044999999553,red
Pd_Fe_N_din4_x2_c2_e,-634.502,Pd,Fe,N,din4,N_din4_x2_c2_e,N_din4_x2_c2_e,2,Pd_N_din4_x2_c2_e,din4_x2,Fe_N_din4_x2_c2_e,N_din4_x2_c2_e,-616.48,N,din4,-5.79450325,-8.6197175,-3.6077792499999344,red
Pt_Fe_N_din4_x2_c2_e,-635.975,Pt,Fe,N,din4,N_din4_x2_c2_e,N_din4_x2_c2_e,2,Pt_N_din4_x2_c2_e,din4_x2,Fe_N_din4_x2_c2_e,N_din4_x2_c2_e,-616.48,N,din4,-6.8665185,-8.6197175,-4.008764000000005,red
Rh_Fe_N_din4_x2_c2_e,-636.961,Rh,Fe,N,din4,N_din4_x2_c2_e,N_din4_x2_c2_e,2,Rh_N_din4_x2_c2_e,din4_x2,Fe_N_din4_x2_c2_e,N_din4_x2_c2_e,-616.48,N,din4,-7.850822,-8.6197175,-4.0104604999999935,red
Ru_Fe_N_din4_x2_c2_e,-638.256,Ru,Fe,N,din4,N_din4_x2_c2_e,N_din4_x2_c2_e,2,Ru_N_din4_x2_c2_e,din4_x2,Fe_N_din4_x2_c2_e,N_din4_x2_c2_e,-616.48,N,din4,-9.8124665,-8.6197175,-3.343815999999954,red
Zn_Fe_N_din4_x2_c2_e,-629.176,Zn,Fe,N,din4,N_din4_x2_c2_e,N_din4_x2_c2_e,2,Zn_N_din4_x2_c2_e,din4_x2,Fe_N_din4_x2_c2_e,N_din4_x2_c2_e,-616.48,N,din4,-1.61724415,-8.6197175,-2.459038350000027,red
Ag_Fe_N_din4_x2_c2_f,-629.808,Ag,Fe,N,din4,N_din4_x2_c2_f,N_din4_x2_c2_f,2,Ag_N_din4_x2_c2_f,din4_x2,Fe_N_din4_x2_c2_f,N_din4_x2_c2_f,-613.375,N,din4,-3.20700575,-8.6197175,-4.606276749999992,red
Au_Fe_N_din4_x2_c2_f,-630.963,Au,Fe,N,din4,N_din4_x2_c2_f,N_din4_x2_c2_f,2,Au_N_din4_x2_c2_f,din4_x2,Fe_N_din4_x2_c2_f,N_din4_x2_c2_f,-613.375,N,din4,-3.8767095,-8.6197175,-5.091572999999965,red
Cd_Fe_N_din4_x2_c2_f,-627.222,Cd,Fe,N,din4,N_din4_x2_c2_f,N_din4_x2_c2_f,2,Cd_N_din4_x2_c2_f,din4_x2,Fe_N_din4_x2_c2_f,N_din4_x2_c2_f,-613.375,N,din4,-1.2330587,-8.6197175,-3.994223799999979,red
Cu_Fe_N_din4_x2_c2_f,-632.331,Cu,Fe,N,din4,N_din4_x2_c2_f,N_din4_x2_c2_f,2,Cu_N_din4_x2_c2_f,din4_x2,Fe_N_din4_x2_c2_f,N_din4_x2_c2_f,-613.375,N,din4,-4.23458825,-8.6197175,-6.101694250000017,red
Fe_Fe_N_din4_x2_c2_f,-638.043,Fe,Fe,N,din4,N_din4_x2_c2_f,N_din4_x2_c2_f,2,Fe_N_din4_x2_c2_f,din4_x2,Fe_N_din4_x2_c2_f,N_din4_x2_c2_f,-613.375,N,din4,-8.6197175,-8.6197175,-7.428565000000006,red
Ir_Fe_N_din4_x2_c2_f,-638.275,Ir,Fe,N,din4,N_din4_x2_c2_f,N_din4_x2_c2_f,2,Ir_N_din4_x2_c2_f,din4_x2,Fe_N_din4_x2_c2_f,N_din4_x2_c2_f,-613.375,N,din4,-9.56008375,-8.6197175,-6.720198749999977,red
Ni_Fe_N_din4_x2_c2_f,-635.479,Ni,Fe,N,din4,N_din4_x2_c2_f,N_din4_x2_c2_f,2,Ni_N_din4_x2_c2_f,din4_x2,Fe_N_din4_x2_c2_f,N_din4_x2_c2_f,-613.375,N,din4,-5.86878875,-8.6197175,-7.6154937500000415,red
Os_Fe_N_din4_x2_c2_f,-639.556,Os,Fe,N,din4,N_din4_x2_c2_f,N_din4_x2_c2_f,2,Os_N_din4_x2_c2_f,din4_x2,Fe_N_din4_x2_c2_f,N_din4_x2_c2_f,-613.375,N,din4,-11.839378,-8.6197175,-5.72190450000004,red
Ru_Fe_N_din4_x2_c2_f,-637.81,Ru,Fe,N,din4,N_din4_x2_c2_f,N_din4_x2_c2_f,2,Ru_N_din4_x2_c2_f,din4_x2,Fe_N_din4_x2_c2_f,N_din4_x2_c2_f,-613.375,N,din4,-9.8124665,-8.6197175,-6.002815999999946,red
Zn_Fe_N_din4_x2_c2_f,-628.692,Zn,Fe,N,din4,N_din4_x2_c2_f,N_din4_x2_c2_f,2,Zn_N_din4_x2_c2_f,din4_x2,Fe_N_din4_x2_c2_f,N_din4_x2_c2_f,-613.375,N,din4,-1.61724415,-8.6197175,-5.080038350000008,red
Ag_Fe_N_din4_x2_c2_g,-629.7,Ag,Fe,N,din4,N_din4_x2_c2_g,N_din4_x2_c2_g,2,Ag_N_din4_x2_c2_g,din4_x2,Fe_N_din4_x2_c2_g,N_din4_x2_c2_g,-616.116,N,din4,-3.20700575,-8.6197175,-1.7572767500000595,red
Au_Fe_N_din4_x2_c2_g,-630.764,Au,Fe,N,din4,N_din4_x2_c2_g,N_din4_x2_c2_g,2,Au_N_din4_x2_c2_g,din4_x2,Fe_N_din4_x2_c2_g,N_din4_x2_c2_g,-616.116,N,din4,-3.8767095,-8.6197175,-2.151573000000024,red
Cd_Fe_N_din4_x2_c2_g,-628.182,Cd,Fe,N,din4,N_din4_x2_c2_g,N_din4_x2_c2_g,2,Cd_N_din4_x2_c2_g,din4_x2,Fe_N_din4_x2_c2_g,N_din4_x2_c2_g,-616.116,N,din4,-1.2330587,-8.6197175,-2.21322380000003,red
Co_Fe_N_din4_x2_c2_g,-637.495,Co,Fe,N,din4,N_din4_x2_c2_g,N_din4_x2_c2_g,2,Co_N_din4_x2_c2_g,din4_x2,Fe_N_din4_x2_c2_g,N_din4_x2_c2_g,-616.116,N,din4,-7.3844395,-8.6197175,-5.37484300000002,red
Cu_Fe_N_din4_x2_c2_g,-632.198,Cu,Fe,N,din4,N_din4_x2_c2_g,N_din4_x2_c2_g,2,Cu_N_din4_x2_c2_g,din4_x2,Fe_N_din4_x2_c2_g,N_din4_x2_c2_g,-616.116,N,din4,-4.23458825,-8.6197175,-3.2276942499999937,red
Fe_Fe_N_din4_x2_c2_g,-638.586,Fe,Fe,N,din4,N_din4_x2_c2_g,N_din4_x2_c2_g,2,Fe_N_din4_x2_c2_g,din4_x2,Fe_N_din4_x2_c2_g,N_din4_x2_c2_g,-616.116,N,din4,-8.6197175,-8.6197175,-5.230565000000027,red
Ir_Fe_N_din4_x2_c2_g,-638.671,Ir,Fe,N,din4,N_din4_x2_c2_g,N_din4_x2_c2_g,2,Ir_N_din4_x2_c2_g,din4_x2,Fe_N_din4_x2_c2_g,N_din4_x2_c2_g,-616.116,N,din4,-9.56008375,-8.6197175,-4.375198750000063,red
Ni_Fe_N_din4_x2_c2_g,-635.521,Ni,Fe,N,din4,N_din4_x2_c2_g,N_din4_x2_c2_g,2,Ni_N_din4_x2_c2_g,din4_x2,Fe_N_din4_x2_c2_g,N_din4_x2_c2_g,-616.116,N,din4,-5.86878875,-8.6197175,-4.916493749999972,red
Os_Fe_N_din4_x2_c2_g,-640.243,Os,Fe,N,din4,N_din4_x2_c2_g,N_din4_x2_c2_g,2,Os_N_din4_x2_c2_g,din4_x2,Fe_N_din4_x2_c2_g,N_din4_x2_c2_g,-616.116,N,din4,-11.839378,-8.6197175,-3.6679045000000663,red
Pd_Fe_N_din4_x2_c2_g,-634.495,Pd,Fe,N,din4,N_din4_x2_c2_g,N_din4_x2_c2_g,2,Pd_N_din4_x2_c2_g,din4_x2,Fe_N_din4_x2_c2_g,N_din4_x2_c2_g,-616.116,N,din4,-5.79450325,-8.6197175,-3.964779250000019,red
Pt_Fe_N_din4_x2_c2_g,-635.869,Pt,Fe,N,din4,N_din4_x2_c2_g,N_din4_x2_c2_g,2,Pt_N_din4_x2_c2_g,din4_x2,Fe_N_din4_x2_c2_g,N_din4_x2_c2_g,-616.116,N,din4,-6.8665185,-8.6197175,-4.266764000000043,red
Rh_Fe_N_din4_x2_c2_g,-637.247,Rh,Fe,N,din4,N_din4_x2_c2_g,N_din4_x2_c2_g,2,Rh_N_din4_x2_c2_g,din4_x2,Fe_N_din4_x2_c2_g,N_din4_x2_c2_g,-616.116,N,din4,-7.850822,-8.6197175,-4.660460499999971,red
Ru_Fe_N_din4_x2_c2_g,-638.555,Ru,Fe,N,din4,N_din4_x2_c2_g,N_din4_x2_c2_g,2,Ru_N_din4_x2_c2_g,din4_x2,Fe_N_din4_x2_c2_g,N_din4_x2_c2_g,-616.116,N,din4,-9.8124665,-8.6197175,-4.006815999999965,red
Zn_Fe_N_din4_x2_c2_g,-629.258,Zn,Fe,N,din4,N_din4_x2_c2_g,N_din4_x2_c2_g,2,Zn_N_din4_x2_c2_g,din4_x2,Fe_N_din4_x2_c2_g,N_din4_x2_c2_g,-616.116,N,din4,-1.61724415,-8.6197175,-2.905038350000053,red
Ag_Fe_N_din4_x2_c3_a,-630.208,Ag,Fe,N,din4,N_din4_x2_c3_a,N_din4_x2_c3_a,3,Ag_N_din4_x2_c3_a,din4_x2,Fe_N_din4_x2_c3_a,N_din4_x2_c3_a,-614.975,N,din4,-3.20700575,-8.6197175,-3.4062767499999467,red
Au_Fe_N_din4_x2_c3_a,-631.533,Au,Fe,N,din4,N_din4_x2_c3_a,N_din4_x2_c3_a,3,Au_N_din4_x2_c3_a,din4_x2,Fe_N_din4_x2_c3_a,N_din4_x2_c3_a,-614.975,N,din4,-3.8767095,-8.6197175,-4.061572999999992,red
Cd_Fe_N_din4_x2_c3_a,-627.687,Cd,Fe,N,din4,N_din4_x2_c3_a,N_din4_x2_c3_a,3,Cd_N_din4_x2_c3_a,din4_x2,Fe_N_din4_x2_c3_a,N_din4_x2_c3_a,-614.975,N,din4,-1.2330587,-8.6197175,-2.859223799999988,red
Co_Fe_N_din4_x2_c3_a,-637.366,Co,Fe,N,din4,N_din4_x2_c3_a,N_din4_x2_c3_a,3,Co_N_din4_x2_c3_a,din4_x2,Fe_N_din4_x2_c3_a,N_din4_x2_c3_a,-614.975,N,din4,-7.3844395,-8.6197175,-6.386842999999963,red
Cu_Fe_N_din4_x2_c3_a,-632.731,Cu,Fe,N,din4,N_din4_x2_c3_a,N_din4_x2_c3_a,3,Cu_N_din4_x2_c3_a,din4_x2,Fe_N_din4_x2_c3_a,N_din4_x2_c3_a,-614.975,N,din4,-4.23458825,-8.6197175,-4.901694249999972,red
Fe_Fe_N_din4_x2_c3_a,-638.437,Fe,Fe,N,din4,N_din4_x2_c3_a,N_din4_x2_c3_a,3,Fe_N_din4_x2_c3_a,din4_x2,Fe_N_din4_x2_c3_a,N_din4_x2_c3_a,-614.975,N,din4,-8.6197175,-8.6197175,-6.222564999999989,red
Ir_Fe_N_din4_x2_c3_a,-638.595,Ir,Fe,N,din4,N_din4_x2_c3_a,N_din4_x2_c3_a,3,Ir_N_din4_x2_c3_a,din4_x2,Fe_N_din4_x2_c3_a,N_din4_x2_c3_a,-614.975,N,din4,-9.56008375,-8.6197175,-5.440198750000004,red
Ni_Fe_N_din4_x2_c3_a,-635.926,Ni,Fe,N,din4,N_din4_x2_c3_a,N_din4_x2_c3_a,3,Ni_N_din4_x2_c3_a,din4_x2,Fe_N_din4_x2_c3_a,N_din4_x2_c3_a,-614.975,N,din4,-5.86878875,-8.6197175,-6.4624937500000215,red
Os_Fe_N_din4_x2_c3_a,-640.003,Os,Fe,N,din4,N_din4_x2_c3_a,N_din4_x2_c3_a,3,Os_N_din4_x2_c3_a,din4_x2,Fe_N_din4_x2_c3_a,N_din4_x2_c3_a,-614.975,N,din4,-11.839378,-8.6197175,-4.56890450000002,red
Pd_Fe_N_din4_x2_c3_a,-634.804,Pd,Fe,N,din4,N_din4_x2_c3_a,N_din4_x2_c3_a,3,Pd_N_din4_x2_c3_a,din4_x2,Fe_N_din4_x2_c3_a,N_din4_x2_c3_a,-614.975,N,din4,-5.79450325,-8.6197175,-5.414779249999951,red
Pt_Fe_N_din4_x2_c3_a,-636.345,Pt,Fe,N,din4,N_din4_x2_c3_a,N_din4_x2_c3_a,3,Pt_N_din4_x2_c3_a,din4_x2,Fe_N_din4_x2_c3_a,N_din4_x2_c3_a,-614.975,N,din4,-6.8665185,-8.6197175,-5.883764000000005,red
Rh_Fe_N_din4_x2_c3_a,-636.958,Rh,Fe,N,din4,N_din4_x2_c3_a,N_din4_x2_c3_a,3,Rh_N_din4_x2_c3_a,din4_x2,Fe_N_din4_x2_c3_a,N_din4_x2_c3_a,-614.975,N,din4,-7.850822,-8.6197175,-5.512460499999946,red
Ru_Fe_N_din4_x2_c3_a,-638.167,Ru,Fe,N,din4,N_din4_x2_c3_a,N_din4_x2_c3_a,3,Ru_N_din4_x2_c3_a,din4_x2,Fe_N_din4_x2_c3_a,N_din4_x2_c3_a,-614.975,N,din4,-9.8124665,-8.6197175,-4.759816000000008,red
Zn_Fe_N_din4_x2_c3_a,-629.586,Zn,Fe,N,din4,N_din4_x2_c3_a,N_din4_x2_c3_a,3,Zn_N_din4_x2_c3_a,din4_x2,Fe_N_din4_x2_c3_a,N_din4_x2_c3_a,-614.975,N,din4,-1.61724415,-8.6197175,-4.37403834999999,red
Ag_Fe_N_din4_x2_c3_b,-629.268,Ag,Fe,N,din4,N_din4_x2_c3_b,N_din4_x2_c3_b,3,Ag_N_din4_x2_c3_b,din4_x2,Fe_N_din4_x2_c3_b,N_din4_x2_c3_b,-616.592,N,din4,-3.20700575,-8.6197175,-0.849276750000044,red
Au_Fe_N_din4_x2_c3_b,-629.785,Au,Fe,N,din4,N_din4_x2_c3_b,N_din4_x2_c3_b,3,Au_N_din4_x2_c3_b,din4_x2,Fe_N_din4_x2_c3_b,N_din4_x2_c3_b,-616.592,N,din4,-3.8767095,-8.6197175,-0.696572999999983,red
Cd_Fe_N_din4_x2_c3_b,-628.043,Cd,Fe,N,din4,N_din4_x2_c3_b,N_din4_x2_c3_b,3,Cd_N_din4_x2_c3_b,din4_x2,Fe_N_din4_x2_c3_b,N_din4_x2_c3_b,-616.592,N,din4,-1.2330587,-8.6197175,-1.5982238000000208,red
Co_Fe_N_din4_x2_c3_b,-633.275,Co,Fe,N,din4,N_din4_x2_c3_b,N_din4_x2_c3_b,3,Co_N_din4_x2_c3_b,din4_x2,Fe_N_din4_x2_c3_b,N_din4_x2_c3_b,-616.592,N,din4,-7.3844395,-8.6197175,-0.6788429999999934,red
Cu_Fe_N_din4_x2_c3_b,-630.501,Cu,Fe,N,din4,N_din4_x2_c3_b,N_din4_x2_c3_b,3,Cu_N_din4_x2_c3_b,din4_x2,Fe_N_din4_x2_c3_b,N_din4_x2_c3_b,-616.592,N,din4,-4.23458825,-8.6197175,-1.0546942499999918,red
Fe_Fe_N_din4_x2_c3_b,-638.278,Fe,Fe,N,din4,N_din4_x2_c3_b,N_din4_x2_c3_b,3,Fe_N_din4_x2_c3_b,din4_x2,Fe_N_din4_x2_c3_b,N_din4_x2_c3_b,-616.592,N,din4,-8.6197175,-8.6197175,-4.446565000000035,red
Ir_Fe_N_din4_x2_c3_b,-638.378,Ir,Fe,N,din4,N_din4_x2_c3_b,N_din4_x2_c3_b,3,Ir_N_din4_x2_c3_b,din4_x2,Fe_N_din4_x2_c3_b,N_din4_x2_c3_b,-616.592,N,din4,-9.56008375,-8.6197175,-3.6061987500000576,red
Ni_Fe_N_din4_x2_c3_b,-635.766,Ni,Fe,N,din4,N_din4_x2_c3_b,N_din4_x2_c3_b,3,Ni_N_din4_x2_c3_b,din4_x2,Fe_N_din4_x2_c3_b,N_din4_x2_c3_b,-616.592,N,din4,-5.86878875,-8.6197175,-4.685493749999978,red
Os_Fe_N_din4_x2_c3_b,-639.977,Os,Fe,N,din4,N_din4_x2_c3_b,N_din4_x2_c3_b,3,Os_N_din4_x2_c3_b,din4_x2,Fe_N_din4_x2_c3_b,N_din4_x2_c3_b,-616.592,N,din4,-11.839378,-8.6197175,-2.925904499999991,red
Pd_Fe_N_din4_x2_c3_b,-634.631,Pd,Fe,N,din4,N_din4_x2_c3_b,N_din4_x2_c3_b,3,Pd_N_din4_x2_c3_b,din4_x2,Fe_N_din4_x2_c3_b,N_din4_x2_c3_b,-616.592,N,din4,-5.79450325,-8.6197175,-3.624779249999987,red
Pt_Fe_N_din4_x2_c3_b,-636.124,Pt,Fe,N,din4,N_din4_x2_c3_b,N_din4_x2_c3_b,3,Pt_N_din4_x2_c3_b,din4_x2,Fe_N_din4_x2_c3_b,N_din4_x2_c3_b,-616.592,N,din4,-6.8665185,-8.6197175,-4.045764000000039,red
Rh_Fe_N_din4_x2_c3_b,-636.762,Rh,Fe,N,din4,N_din4_x2_c3_b,N_din4_x2_c3_b,3,Rh_N_din4_x2_c3_b,din4_x2,Fe_N_din4_x2_c3_b,N_din4_x2_c3_b,-616.592,N,din4,-7.850822,-8.6197175,-3.699460499999958,red
Ru_Fe_N_din4_x2_c3_b,-638.154,Ru,Fe,N,din4,N_din4_x2_c3_b,N_din4_x2_c3_b,3,Ru_N_din4_x2_c3_b,din4_x2,Fe_N_din4_x2_c3_b,N_din4_x2_c3_b,-616.592,N,din4,-9.8124665,-8.6197175,-3.1298160000000124,red
Zn_Fe_N_din4_x2_c3_b,-628.394,Zn,Fe,N,din4,N_din4_x2_c3_b,N_din4_x2_c3_b,3,Zn_N_din4_x2_c3_b,din4_x2,Fe_N_din4_x2_c3_b,N_din4_x2_c3_b,-616.592,N,din4,-1.61724415,-8.6197175,-1.5650383500000213,red
Ag_Fe_N_din4_x2_c3_c,-629.898,Ag,Fe,N,din4,N_din4_x2_c3_c,N_din4_x2_c3_c,3,Ag_N_din4_x2_c3_c,din4_x2,Fe_N_din4_x2_c3_c,N_din4_x2_c3_c,-615.869,N,din4,-3.20700575,-8.6197175,-2.202276749999996,red
Au_Fe_N_din4_x2_c3_c,-631.023,Au,Fe,N,din4,N_din4_x2_c3_c,N_din4_x2_c3_c,3,Au_N_din4_x2_c3_c,din4_x2,Fe_N_din4_x2_c3_c,N_din4_x2_c3_c,-615.869,N,din4,-3.8767095,-8.6197175,-2.6575729999999957,red
Cd_Fe_N_din4_x2_c3_c,-627.722,Cd,Fe,N,din4,N_din4_x2_c3_c,N_din4_x2_c3_c,3,Cd_N_din4_x2_c3_c,din4_x2,Fe_N_din4_x2_c3_c,N_din4_x2_c3_c,-615.869,N,din4,-1.2330587,-8.6197175,-2.000223799999951,red
