"System","Metal","Hetatom","Cavity","Base_Cavity","y","Pred_00000","Train_00000"
"Pt_S_rol3_c1","Pt","S","rol3_c1","rol3",1.58351849999998,1.4689258703475,"True"
"Co_S_rol1_din2","Co","S","rol1_din2","rol1_din2",1.30943950000007,1.61468351416289,"True"
"Pd_S_rol3","Pd","S","rol3","rol3",2.37450324999993,2.33676191542969,"True"
"Ag_S_din4","Ag","S","din4","din4",2.42200575000003,2.48402387099519,"True"
"Rh_S_din3_c2","Rh","S","din3_c2","din3",1.94282199999998,2.14332880860732,"True"
"Fe_S_din4_c1","Fe","S","din4_c1","din4",0.159717499999964,0.197726205639337,"False"
"Os_P_din4","Os","P","din4","din4",0.474377999999991,0.851953667635003,"True"
"Os_N_din4_c2_s2","Os","N","din4_c2_s2","din4",-0.509622000000046,-0.578725055012491,"True"
"Co_P_rol1_din2_c1_b","Co","P","rol1_din2_c1_b","rol1_din2",1.27743950000003,1.32604768522239,"True"
"Ir_N_rol2_din2","Ir","N","rol2_din2","rol2_din2",-1.92091624999999,-2.34678510574924,"True"
"Pt_S_rol2_din2_c3_a","Pt","S","rol2_din2_c3_a","rol2_din2",-5.19248149999997,-4.4967454933016,"True"
"Fe_S_rol2_din2_c2_s1","Fe","S","rol2_din2_c2_s1","rol2_din2",-1.56328249999999,-1.86306981125746,"False"
"Ag_S_rol3_c2","Ag","S","rol3_c2","rol3",0.188005749999995,0.029923163749904,"True"
"Pd_P_din4_c1","Pd","P","din4_c1","din4",1.04850325000002,0.564898987873829,"True"
"Ir_C_din4_c4","Ir","C","din4_c4","din4",0.839083749999997,-0.172174482301286,"True"
"Co_P_rol2_din2_c2_s3","Co","P","rol2_din2_c2_s3","rol2_din2",-4.2695605,-4.12364082914984,"True"
"Os_P_rol3_c2","Os","P","rol3_c2","rol3",1.22837800000001,1.28459145767619,"True"
"Co_N_din4","Co","N","din4","din4",-2.26756049999993,-2.00138333701762,"True"
"Ru_C_rol1_din2_c3","Ru","C","rol1_din2_c3","rol1_din2",-1.57553350000003,-1.33647428625851,"True"
"Pt_S_rol2_din2_c3_b","Pt","S","rol2_din2_c3_b","rol2_din2",-4.30548149999991,-4.08535314613148,"True"
"Ag_P_rol3_c1","Ag","P","rol3_c1","rol3",1.73400575000004,1.52212268581871,"True"
"Ir_S_din3","Ir","S","din3","din3",2.65808374999996,2.65974322894963,"True"
